quiz_id,mcq_1,mcq_2,mcq_3,mcq_4,mcq_5,mcq_6,mcq_7,mcq_8,mcq_9,mcq_10,topic_coverage_0,topic_coverage_1,topic_coverage_2,topic_coverage_3,topic_coverage_4,topic_coverage_5,topic_coverage_6,topic_coverage_7,topic_coverage_8,topic_coverage_9,difficulty_coverage_0,difficulty_coverage_1,difficulty_coverage_2,difficulty_coverage_3,difficulty_coverage_4,difficulty_coverage_5
6478,943,1257,306,1301,913,1299,947,976,1527,1878,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.3,0.4,0.1,0.2,0.1,0.0,0.2
6479,1859,1148,392,570,17,974,740,208,1389,843,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.1,0.1,0.3,0.0,0.5,0.0
6480,1376,1771,102,1411,254,816,692,29,262,1699,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.2,0.1,0.2,0.1
6481,647,233,1266,861,254,1139,1891,1911,1829,838,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.3,0.0,0.1,0.3,0.1
6482,437,740,217,977,1739,1585,1342,840,1581,584,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.3,0.3,0.1,0.1,0.2,0.0
6483,838,1657,795,205,550,360,1288,271,1020,1071,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.2,0.3,0.1,0.0
6484,1657,810,1652,845,203,567,383,1729,1643,577,0.2,0.4,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.5,0.2,0.0,0.0
6485,917,221,260,1115,1148,693,8,64,948,801,0.1,0.0,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.1,0.4,0.2,0.0,0.2,0.2,0.0
6486,239,1751,1884,816,1676,1699,401,956,275,1727,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.3,0.1,0.0,0.2,0.3,0.3,0.2,0.0
6487,966,1278,1565,649,572,1299,811,7,963,1292,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2
6488,975,1585,824,962,1057,1314,1508,1355,377,83,0.1,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.1,0.2,0.2,0.2,0.3,0.2,0.0,0.1
6489,1084,916,854,1604,1136,696,29,445,920,921,0.0,0.0,0.3,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.4,0.1,0.1,0.1,0.2,0.1
6490,1293,1602,4,276,1817,962,1831,559,946,1673,0.1,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.0
6491,1265,901,246,1403,970,303,1449,800,1682,1066,0.2,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.0
6492,381,1389,1292,736,1568,232,1349,380,977,976,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.1
6493,1446,640,1262,970,1155,767,4,1408,1909,1763,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.3,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.0
6494,843,1767,770,268,442,1411,1633,1757,1807,1874,0.0,0.1,0.1,0.0,0.1,0.0,0.4,0.1,0.2,0.0,0.2,0.1,0.4,0.2,0.1,0.0
6495,846,1516,553,608,30,1291,1691,651,1715,1262,0.2,0.3,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.1,0.2,0.0,0.1
6496,361,7,842,1589,1286,926,1072,1096,920,1056,0.3,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.3,0.2,0.2,0.1,0.1,0.1
6497,1777,811,673,1757,239,1055,31,839,949,1098,0.0,0.0,0.1,0.2,0.1,0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.4,0.3,0.2,0.0
6498,1314,578,1013,188,386,254,815,1100,1572,17,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.5,0.0,0.0,0.2
6499,1730,1771,839,210,235,580,919,970,1729,958,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0
6500,1243,1263,916,817,644,716,976,923,406,918,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.6,0.0,0.0
6501,691,858,808,1684,1147,1278,919,199,18,740,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.3,0.2,0.2,0.2,0.0
6502,693,630,1434,387,1335,750,1242,766,1251,1405,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.0,0.1,0.5,0.1,0.1,0.1,0.1
6503,825,277,565,816,857,1330,1015,720,387,1258,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.0,0.1,0.4,0.3,0.0,0.0,0.2
6504,1655,768,881,1127,400,999,974,1825,950,792,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.2,0.0
6505,7,1357,740,298,890,956,804,203,1071,188,0.2,0.0,0.2,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.1,0.1,0.0
6506,260,951,1398,84,681,1777,583,1536,1336,200,0.1,0.0,0.0,0.3,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.4,0.2,0.2,0.1,0.0
6507,856,1329,567,1068,974,1150,947,1278,375,1055,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.3,0.2,0.2,0.3,0.0,0.2,0.1
6508,1836,793,291,846,1148,1329,364,1255,53,1581,0.2,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.2
6509,240,623,1079,916,962,1640,873,950,956,960,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.4,0.3,0.1,0.3,0.1,0.2,0.0
6510,380,583,83,293,717,900,1411,1428,1395,1033,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.1,0.4,0.3,0.2,0.1,0.0,0.0
6511,1608,975,306,638,243,950,969,1795,1911,1255,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.3,0.2,0.1,0.3,0.1,0.1,0.2
6512,54,1447,1257,915,970,916,1260,567,1054,640,0.1,0.1,0.0,0.0,0.3,0.2,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.3,0.1,0.2
6513,1275,1446,967,640,1068,1833,505,481,1674,272,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.0
6514,239,404,1434,572,975,1260,203,1108,1150,947,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.2,0.0,0.2,0.1,0.3,0.2,0.1,0.2,0.1
6515,1069,61,1783,1888,948,1817,210,1848,1016,1749,0.1,0.0,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.2,0.2,0.3,0.2,0.2,0.1,0.0
6516,635,1082,162,1277,947,918,506,172,966,977,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.2,0.1,0.1,0.4,0.2,0.0
6517,569,650,1311,387,837,410,1437,1803,1359,835,0.1,0.0,0.1,0.2,0.1,0.0,0.2,0.3,0.0,0.0,0.3,0.1,0.2,0.3,0.0,0.1
6518,1753,1253,632,945,1064,805,567,343,159,713,0.1,0.3,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.2,0.3,0.2,0.3,0.0,0.0
6519,613,1722,264,413,692,765,1069,1676,553,719,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.3,0.1,0.2,0.2,0.0
6520,55,909,175,976,848,847,1575,1290,975,837,0.2,0.3,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.2,0.0,0.4,0.1,0.0
6521,973,180,551,438,813,1070,1568,1605,1381,1234,0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.3,0.3,0.2,0.2,0.0,0.0
6522,799,1384,817,212,1821,5,1278,1888,885,1277,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.3,0.0,0.2,0.2,0.2,0.1,0.3,0.0
6523,256,961,1137,366,1795,76,277,916,1840,895,0.0,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.2,0.1,0.4,0.1,0.2,0.1,0.1,0.1
6524,1277,6,297,1801,930,481,1858,936,1434,769,0.1,0.2,0.2,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.4,0.3,0.2,0.1,0.0
6525,1649,1035,1651,861,1271,798,568,306,1243,977,0.2,0.2,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.3,0.3,0.2,0.0,0.0
6526,233,957,1254,804,903,223,374,1590,30,1562,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.1,0.2,0.1,0.4,0.2,0.1,0.2,0.1,0.0
6527,1252,1063,258,237,206,1691,780,59,1695,1070,0.2,0.1,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.3,0.2,0.2,0.1
6528,577,1825,784,668,962,199,1817,1353,1316,1069,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.2,0.3,0.2,0.3,0.1,0.0,0.1
6529,1258,889,639,772,1405,795,816,1701,388,309,0.1,0.0,0.1,0.0,0.1,0.0,0.3,0.2,0.2,0.0,0.2,0.3,0.2,0.1,0.1,0.1
6530,1409,1383,970,1141,1234,840,1322,260,203,1277,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.3,0.2,0.2,0.3,0.0
6531,4,737,1016,1018,1313,801,970,799,692,930,0.2,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.1
6532,1033,841,1051,1669,851,1888,1035,59,947,53,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.3,0.1,0.2,0.4,0.1,0.2,0.0
6533,1271,1141,639,1408,1079,212,404,623,578,736,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.5,0.1,0.3,0.0
6534,1259,1115,1247,921,1261,1655,858,580,1124,380,0.1,0.1,0.2,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.3,0.0,0.1,0.2
6535,1141,1278,248,1449,925,1911,792,969,817,1755,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.2,0.1,0.1,0.2,0.1,0.0,0.6,0.0
6536,1406,483,1884,440,1747,234,595,1054,1689,1407,0.2,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.1,0.2,0.2,0.5,0.0,0.0
6537,1699,895,814,839,1831,812,5,930,746,1873,0.1,0.3,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.6,0.1,0.2,0.0
6538,551,803,1035,913,571,669,966,649,14,569,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.3,0.0,0.2,0.1,0.0
6539,387,1277,16,243,951,1613,652,973,944,965,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.4,0.2,0.4,0.1,0.1,0.2,0.0
6540,1422,1266,852,264,168,1141,717,1314,1739,1741,0.2,0.1,0.1,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.1
6541,1749,964,641,1353,713,1781,798,235,812,526,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.5,0.1,0.0,0.0
6542,959,851,1275,1058,1739,1143,890,1813,1075,388,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.1,0.0,0.1,0.4,0.2,0.4,0.0,0.0,0.0
6543,880,1277,1180,168,915,970,1376,1345,580,1676,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.2,0.3,0.0
6544,1552,644,552,1761,212,387,1278,1573,1439,1676,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.3,0.2,0.2,0.2,0.0
6545,922,952,824,1366,1333,1601,737,849,564,1275,0.2,0.0,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.2,0.2,0.0
6546,1077,200,578,362,990,1642,76,1278,965,1856,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.5,0.0,0.4,0.0,0.1,0.0
6547,207,238,885,393,84,1834,1332,934,1590,897,0.0,0.2,0.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.3,0.2,0.1,0.0
6548,968,643,1005,1052,648,1228,950,1262,206,270,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.2,0.3,0.4,0.1,0.0,0.0
6549,265,1420,578,566,191,770,1278,853,1004,1633,0.2,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.0,0.6,0.1,0.1,0.0
6550,1141,1674,861,1777,1365,1437,1425,1053,19,1389,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.3,0.1,0.0,0.3,0.3,0.0
6551,1425,206,203,550,631,1267,400,716,846,268,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.0,0.3,0.1,0.3,0.2,0.1,0.0
6552,1399,22,571,30,1711,246,581,1338,216,1741,0.2,0.0,0.1,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.1,0.3,0.2,0.0
6553,1334,415,240,1896,676,1745,563,396,872,1036,0.2,0.0,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.1,0.4,0.1,0.1,0.0
6554,1767,957,1252,976,372,795,1062,715,1056,881,0.3,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.2,0.3,0.2,0.0,0.1
6555,574,1743,1437,1263,816,614,376,1153,1384,1068,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.2,0.1,0.3,0.5,0.1,0.1,0.0,0.0
6556,1139,871,773,639,946,919,859,943,860,620,0.0,0.0,0.1,0.0,0.1,0.2,0.3,0.1,0.0,0.2,0.2,0.1,0.4,0.2,0.1,0.0
6557,1807,277,1350,583,1327,241,418,408,1365,1254,0.1,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.4,0.3,0.0,0.1
6558,1268,858,833,314,1819,1233,769,887,203,206,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.5,0.1,0.4,0.0,0.0,0.0
6559,1713,1422,572,970,1398,1735,185,1405,926,747,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.2,0.0
6560,969,81,737,272,1689,1261,873,309,1068,1119,0.1,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.4,0.1,0.2,0.0,0.1
6561,439,1406,579,880,748,164,1787,1721,368,1126,0.1,0.3,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.4,0.3,0.1,0.0
6562,257,1277,1260,387,1402,231,1833,1329,558,715,0.0,0.1,0.0,0.2,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.2,0.2,0.2,0.2
6563,1858,20,1320,482,697,15,922,854,1711,850,0.0,0.2,0.1,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.4,0.0,0.0,0.2,0.3,0.1
6564,1066,1260,793,880,1842,641,1056,1607,888,409,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.3,0.2,0.2,0.0,0.1
6565,961,827,749,1695,1275,1092,1654,1035,232,1136,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.2,0.3,0.2,0.1,0.2,0.0
6566,1396,974,1363,811,951,1797,961,1034,888,1119,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.4,0.3,0.3,0.3,0.1,0.0,0.0
6567,810,191,380,1615,669,1827,368,816,1592,1049,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.4,0.0,0.3,0.1,0.3,0.1,0.2,0.0
6568,1716,946,837,1390,1681,1890,680,644,875,847,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.3,0.0,0.3,0.3,0.1
6569,1399,1682,1290,1448,976,940,1278,791,387,1099,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.3,0.1,0.4,0.0
6570,1238,964,1377,1373,525,440,1291,1695,880,1083,0.0,0.0,0.6,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.3,0.4,0.0,0.1
6571,203,1701,1431,256,652,859,918,696,1034,766,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.3,0.0,0.1,0.2,0.0,0.3,0.2,0.2,0.1
6572,599,84,977,1070,1604,740,420,959,563,1293,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.3,0.1,0.4,0.1,0.0
6573,1441,1344,575,1345,199,952,1040,31,574,713,0.2,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.2,0.2,0.4,0.0,0.2,0.0
6574,1286,199,1524,1285,996,1906,654,1404,1402,1635,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4,0.0,0.1,0.5,0.1,0.2,0.1,0.0
6575,526,1263,1607,1425,362,1777,256,1448,1434,272,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.3,0.1,0.0,0.1,0.2,0.1,0.3,0.2,0.1
6576,955,585,5,624,247,1689,1809,1345,1411,1038,0.3,0.1,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.4,0.3,0.0,0.1,0.0
6577,1063,1753,389,1288,1071,215,1013,1765,859,1277,0.2,0.0,0.1,0.0,0.1,0.0,0.3,0.2,0.1,0.0,0.3,0.2,0.3,0.1,0.1,0.0
6578,1543,1691,639,17,389,1678,292,239,1308,947,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.6,0.1,0.2,0.0,0.1,0.0
6579,1876,569,1068,977,1572,804,1524,769,1739,567,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.2,0.3,0.3,0.2,0.2,0.0,0.0
6580,1795,1110,1569,1674,1745,1864,1033,1081,86,1701,0.2,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.1,0.2,0.3,0.1,0.0
6581,560,1155,1448,217,1304,1033,1815,1562,1271,1548,0.0,0.0,0.1,0.3,0.2,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.5,0.2,0.1
6582,1825,1689,857,597,567,1890,1256,206,168,174,0.2,0.2,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.3,0.2,0.1,0.0
6583,371,1306,961,246,1403,947,715,1388,960,1682,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0.0
6584,1276,797,938,1278,204,1323,291,20,832,212,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0
6585,924,1410,1821,1789,1839,1693,480,5,850,1274,0.1,0.2,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.3,0.2,0.1
6586,376,241,1441,1811,385,1765,958,1593,1795,1749,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.2,0.1,0.6,0.0,0.2,0.1,0.0,0.1
6587,922,483,915,737,1450,1425,28,250,773,1431,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.4,0.3,0.0
6588,1043,1382,1408,680,1683,617,1701,1434,815,1687,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.3,0.3,0.0,0.2,0.1
6589,650,1745,212,1263,1685,386,246,973,15,1114,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.3,0.0,0.1,0.3,0.1,0.3,0.2,0.1,0.0
6590,875,1037,1815,853,693,696,683,781,1585,1029,0.0,0.2,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.3,0.3,0.0,0.2,0.2,0.0
6591,1150,961,1057,1056,1680,1878,1276,185,697,1241,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.3,0.2,0.2,0.1,0.2,0.0
6592,851,167,926,432,1725,360,781,1324,1590,1292,0.0,0.4,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.1
6593,868,654,965,1277,1701,1640,386,1343,1527,798,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.3,0.1,0.4,0.0
6594,1037,960,406,1383,409,859,1585,259,8,236,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.4,0.2,0.2,0.0,0.2,0.0
6595,485,654,1730,921,306,1384,946,1745,796,1037,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.3,0.0
6596,1035,1726,1565,64,391,1036,812,364,1066,1607,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.1,0.4,0.0,0.0
6597,1031,1410,199,720,251,569,207,1060,1422,204,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.0,0.0,0.2,0.3,0.3,0.0,0.1,0.1
6598,644,1755,1807,1316,950,859,1281,1138,1428,976,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.2,0.1,0.0,0.3,0.4,0.1,0.1
6599,171,917,972,1290,811,1839,628,1265,855,392,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.4,0.0,0.1,0.0
6600,1848,797,1809,627,368,848,642,1795,957,1255,0.2,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.1,0.1,0.4,0.4,0.0,0.1,0.0,0.1
6601,1717,1765,277,960,580,316,419,160,797,1689,0.3,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.1,0.3,0.1,0.0,0.0
6602,231,1711,1827,912,1508,1317,823,946,1724,177,0.0,0.2,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.3,0.0
6603,773,945,810,385,234,562,265,812,373,1079,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.4,0.1,0.2,0.2,0.2,0.3,0.1,0.0
6604,1533,1107,1388,1071,1072,971,478,1338,1137,1621,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.2,0.1,0.3,0.0
6605,629,1755,1589,254,967,1550,1319,948,711,1873,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.0,0.1,0.2,0.4,0.3,0.0,0.1,0.1,0.1
6606,212,948,1278,187,1585,1429,1343,921,845,391,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.0
6607,414,569,400,245,1895,1757,314,1767,578,678,0.2,0.0,0.2,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.2
6608,939,212,887,481,902,1441,962,823,861,970,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.2,0.4,0.1,0.3,0.1,0.1,0.0
6609,239,1049,847,717,1583,6,767,798,968,1763,0.3,0.1,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.2,0.5,0.1,0.0,0.2,0.0
6610,388,1136,941,1445,1843,947,1765,954,849,814,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.0,0.1,0.0
6611,1277,1650,802,1686,1035,774,956,55,845,1252,0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.1,0.1
6612,64,509,640,375,867,751,852,976,698,713,0.0,0.2,0.0,0.1,0.0,0.2,0.2,0.1,0.1,0.1,0.2,0.0,0.4,0.1,0.3,0.0
6613,849,579,1639,1031,262,1402,1713,1779,248,297,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.2,0.2,0.0
6614,950,1277,1325,553,974,768,1743,873,1811,605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.2
6615,650,692,850,231,839,1340,569,1835,264,1437,0.1,0.1,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.0,0.3,0.0,0.1,0.1,0.4,0.1
6616,223,584,687,19,952,740,1273,238,215,1039,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.1,0.1,0.4,0.1,0.2,0.1,0.1
6617,1088,391,1759,561,202,1765,1527,972,672,1127,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.4,0.3,0.2,0.0
6618,617,860,794,14,1676,1781,768,1753,507,1074,0.2,0.1,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0.0,0.5,0.1,0.1,0.0
6619,1151,217,1305,800,1248,938,647,1835,1380,1508,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.1,0.0
6620,1825,946,945,1371,958,650,245,1858,239,1280,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.1,0.3,0.2,0.1,0.1,0.4,0.1,0.1
6621,841,371,1695,387,1809,262,652,1755,1655,64,0.0,0.1,0.0,0.0,0.2,0.1,0.3,0.2,0.1,0.0,0.1,0.3,0.1,0.3,0.2,0.0
6622,1282,842,1074,953,24,299,1739,1036,506,1627,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.2,0.2,0.2,0.4,0.0,0.0
6623,1645,839,1111,1595,209,872,971,781,1402,1777,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.0
6624,1057,375,768,1277,770,420,1055,1340,1033,1278,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.3,0.1,0.1,0.0,0.2,0.3,0.3,0.1
6625,203,178,1686,378,831,888,563,954,873,169,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.3,0.4,0.1,0.1,0.0
6626,1600,84,1052,1060,444,815,1735,946,440,840,0.2,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.3,0.2,0.4,0.1,0.0,0.0
6627,1572,1904,1116,816,857,681,963,584,936,969,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.3,0.2,0.3,0.1,0.1,0.0
